"","X","id","DistrictId","Z","A","D","Y"
"2889",2889,"312300",4,1,0,1,1700
"2890",2890,"271600",4,1,1,1,0
"2891",2891,"276200",4,1,0,0,15000
"2892",2892,"4403330",4,0,0,0,7000
"2893",2893,"290500",4,0,0,0,400
"2895",2895,"4403240",4,1,0,1,1000
"2896",2896,"292000",4,1,0,1,0
"2897",2897,"327500",4,0,0,1,1500
"2898",2898,"286900",4,1,1,0,500
"2899",2899,"4403210",4,0,0,1,1400
"2900",2900,"265600",4,1,0,0,22000
"2901",2901,"287400",4,1,0,1,7000
"2902",2902,"287400",4,1,0,1,10000
"2903",2903,"4403540",4,1,0,0,11000
"2905",2905,"271600",4,1,1,1,0
"2907",2907,"288900",4,0,0,1,1200
"2908",2908,"287400",4,0,0,1,3000
"2909",2909,"4403290",4,1,1,1,12000
"2910",2910,"259300",4,0,0,0,0
"2911",2911,"303500",4,0,0,1,0
"2912",2912,"264400",4,1,1,1,19000
"2913",2913,"259800",4,0,0,1,500
"2914",2914,"291800",4,0,0,0,9000
"2915",2915,"288900",4,1,0,1,0
"2916",2916,"259600",4,1,1,1,1000
"2917",2917,"292500",4,1,1,1,1200
"2918",2918,"289300",4,1,1,1,9000
"2919",2919,"259800",4,0,0,0,7000
"2920",2920,"289600",4,0,0,1,300
"2921",2921,"4403030",4,0,0,0,1334
"2922",2922,"292600",4,0,0,0,1000
"2923",2923,"288600",4,1,1,0,0
"2924",2924,"289600",4,0,0,1,5000
"2925",2925,"290500",4,0,0,0,6000
"2926",2926,"288700",4,0,0,0,0
"2927",2927,"310200",4,1,1,1,500
"2928",2928,"288700",4,1,0,0,0
"2929",2929,"4403010",4,1,0,1,0
"2930",2930,"290000",4,0,0,1,0
"2931",2931,"346400",4,1,1,1,5000
"2932",2932,"4404130",4,1,1,1,2000
"2933",2933,"265600",4,1,0,1,1800
"2934",2934,"312500",4,0,0,1,0
"2935",2935,"284300",4,0,0,1,0
"2936",2936,"330200",4,1,1,0,0
"2937",2937,"284300",4,0,0,1,1200
"2938",2938,"284300",4,0,0,0,1300
"2940",2940,"327700",4,0,1,0,1200
"2941",2941,"284600",4,0,0,1,0
"2942",2942,"318200",4,0,0,0,0
"2943",2943,"292100",4,1,1,1,900
"2944",2944,"316000",4,1,1,1,0
"2945",2945,"292100",4,0,1,0,900
"2946",2946,"259100",4,1,1,1,1000
"2947",2947,"305900",4,0,0,1,1000
"2948",2948,"292100",4,1,1,0,5100
"2949",2949,"259800",4,1,0,1,2100
"2950",2950,"329900",4,0,1,0,4000
"2951",2951,"276300",4,1,1,1,2500
"2952",2952,"4403400",4,1,1,0,0
"2953",2953,"285700",4,0,0,1,500
"2954",2954,"285700",4,0,0,1,1000
"2955",2955,"266700",4,1,0,1,0
"2956",2956,"301600",4,1,1,0,200
"2958",2958,"337000",4,0,0,0,100
"2959",2959,"290700",4,0,1,0,0
"2960",2960,"4403240",4,1,0,1,1000
"2961",2961,"327100",4,1,1,1,0
"2962",2962,"318200",4,0,0,1,0
"2963",2963,"290700",4,1,1,0,1200
"2964",2964,"290700",4,1,1,1,0
"2965",2965,"4403330",4,1,0,1,1000
"2966",2966,"315900",4,1,1,1,300
"2967",2967,"291700",4,1,1,1,2000
"2968",2968,"290300",4,0,0,1,5000
"2969",2969,"291800",4,1,0,1,0
"2970",2970,"327700",4,0,1,0,1500
"2972",2972,"4403080",4,1,1,1,500
"2973",2973,"329100",4,1,1,1,1050
"2974",2974,"4403620",4,0,0,1,2500
"2976",2976,"328700",4,1,1,0,13000
"2977",2977,"330200",4,1,1,1,0
"2978",2978,"287400",4,0,0,0,6000
"2979",2979,"283000",4,0,0,0,500
"2980",2980,"286200",4,0,0,0,100
"2981",2981,"326100",4,1,1,0,0
"2983",2983,"291600",4,0,0,0,0
"2985",2985,"292200",4,0,1,1,0
"2986",2986,"286100",4,0,1,0,200
"2987",2987,"328900",4,0,1,0,0
"2988",2988,"283000",4,1,0,1,11000
"2989",2989,"4405000",4,1,1,1,10000
"2990",2990,"4404130",4,0,1,0,1000
"2991",2991,"259100",4,1,1,0,500
"2992",2992,"285700",4,1,0,1,150
"2993",2993,"286400",4,1,1,1,300
"2994",2994,"346600",4,0,0,0,2
"2995",2995,"290300",4,0,0,1,0
"2996",2996,"4403690",4,1,1,1,700
"2997",2997,"299000",4,0,0,0,200
"2999",2999,"289200",4,1,1,1,700
"3000",3000,"268500",4,1,1,1,6200
"3001",3001,"328600",4,0,0,0,12000
"3003",3003,"327300",4,1,1,1,1200
"3004",3004,"268500",4,1,1,1,70000
"3005",3005,"338700",4,1,1,1,0
"3007",3007,"326000",4,1,1,1,0
"3008",3008,"284400",4,1,0,1,0
"3009",3009,"4403010",4,0,0,1,100
"3010",3010,"299000",4,1,0,1,1000
"3011",3011,"275000",4,0,0,1,4500
"3012",3012,"286500",4,0,1,0,4500
"3013",3013,"284600",4,1,0,1,1000
"3014",3014,"287400",4,0,0,0,0
"3015",3015,"284600",4,0,0,1,14000
"3017",3017,"346600",4,0,0,1,300
"3018",3018,"264400",4,1,1,1,7000
"3019",3019,"279300",4,0,0,1,4000
"3020",3020,"268500",4,0,1,1,15000
"3021",3021,"293700",4,0,0,0,7000
"3022",3022,"293700",4,0,0,0,7000
"3023",3023,"315900",4,0,1,0,20100
"3024",3024,"293700",4,0,0,0,0
"3025",3025,"326200",4,0,0,1,0
"3026",3026,"286500",4,1,1,1,0
"3027",3027,"292600",4,1,0,1,700
"3029",3029,"286800",4,0,1,1,0
"3030",3030,"293700",4,0,0,0,1000
"3031",3031,"315400",4,1,1,1,1500
"3032",3032,"286100",4,0,1,0,300
"3033",3033,"327300",4,1,1,1,1200
"3034",3034,"337000",4,1,0,1,6000
"3035",3035,"4405000",4,1,1,0,6000
"3036",3036,"287100",4,1,1,1,0
"3037",3037,"276200",4,1,0,0,32000
"3038",3038,"259800",4,1,0,0,0
"3039",3039,"289100",4,1,1,0,600
"3040",3040,"287100",4,1,1,0,500
"3041",3041,"346600",4,0,0,0,0
"3042",3042,"346000",4,0,0,0,6000
"3043",3043,"291800",4,0,0,1,80000
"3044",3044,"275000",4,1,0,1,2300
"3045",3045,"4403410",4,1,1,1,1500
"3047",3047,"289100",4,1,1,1,0
"3048",3048,"4403470",4,1,0,0,700
"3049",3049,"286800",4,1,1,1,200
"3050",3050,"288900",4,1,0,1,1200
"3051",3051,"329900",4,1,1,0,11000
"3052",3052,"343300",4,1,1,0,5000
"3053",3053,"291800",4,0,0,1,1000
"3054",3054,"292400",4,0,0,0,0
"3055",3055,"265500",4,1,0,1,300
"3056",3056,"330200",4,1,1,1,0
"3057",3057,"346100",4,0,1,1,5000
"3059",3059,"287300",4,0,0,0,0
"3060",3060,"264400",4,1,1,1,6000
"3061",3061,"279300",4,1,0,1,400
"3062",3062,"287300",4,0,0,0,0
"3063",3063,"287300",4,0,0,0,0
"3064",3064,"290500",4,1,0,1,6000
"3065",3065,"287300",4,1,0,1,0
"3066",3066,"284300",4,1,0,1,1300
"3067",3067,"287300",4,0,0,0,0
"3068",3068,"287300",4,1,0,1,10000
"3069",3069,"347100",4,1,1,1,13000
"3070",3070,"269000",4,1,0,1,50000
"3071",3071,"259300",4,0,0,1,0
"3072",3072,"287300",4,0,0,0,12000
"3073",3073,"259300",4,1,0,1,20000
"3075",3075,"275600",4,1,0,1,0
"3076",3076,"273700",4,0,0,0,300
"3077",3077,"287300",4,1,0,1,0
"3078",3078,"274800",4,1,1,0,200
"3079",3079,"4403430",4,0,0,0,1000
"3080",3080,"4403490",4,1,0,0,4000
"3081",3081,"263700",4,0,1,0,1500
"3082",3082,"330200",4,1,1,0,1500
"3083",3083,"263700",4,1,1,1,1500
"3084",3084,"4403470",4,0,0,0,4600
"3085",3085,"4403150",4,1,0,1,14000
"3086",3086,"277600",4,1,1,0,2000
"3087",3087,"347100",4,1,1,1,0
"3088",3088,"305900",4,1,0,1,300
"3089",3089,"288900",4,1,0,0,14000
"3090",3090,"286600",4,1,1,0,7000
"3091",3091,"301600",4,1,1,0,10000
"3092",3092,"289600",4,1,0,0,10000
"3093",3093,"291700",4,1,1,1,0
"3094",3094,"318200",4,0,0,0,0
"3096",3096,"347100",4,1,1,1,14000
"3097",3097,"328600",4,1,0,1,3000
"3099",3099,"286900",4,1,1,0,500
"3101",3101,"299000",4,0,0,0,0
"3102",3102,"265500",4,1,0,1,2000
"3103",3103,"279300",4,1,0,1,0
"3104",3104,"346100",4,1,1,1,3000
"3105",3105,"284000",4,1,1,1,0
"3106",3106,"292100",4,1,1,1,900
"3107",3107,"316000",4,0,1,0,0
"3108",3108,"286400",4,1,1,1,1300
"3109",3109,"259800",4,0,0,0,1000
"3110",3110,"299000",4,0,0,0,71200
"3111",3111,"4403360",4,1,1,1,0
"3112",3112,"314000",4,1,1,1,0
"3113",3113,"347500",4,0,0,0,3000
"3114",3114,"327300",4,1,1,0,0
"3115",3115,"315900",4,1,1,1,700
"3116",3116,"263700",4,1,1,1,1500
"3117",3117,"285900",4,1,0,1,2500
"3118",3118,"343300",4,1,1,0,100
"3119",3119,"283000",4,0,0,0,9000
"3120",3120,"315900",4,1,1,1,1e+05
"3121",3121,"316000",4,1,1,0,0
"3122",3122,"266700",4,1,0,1,0
"3124",3124,"287800",4,1,1,1,1500
"3125",3125,"4403540",4,1,0,1,14000
"3126",3126,"258000",4,0,0,1,11000
"3127",3127,"347500",4,1,0,1,0
"3128",3128,"287100",4,1,1,1,600
"3129",3129,"268700",4,1,1,1,300
"3131",3131,"286800",4,0,1,0,2000
"3132",3132,"288900",4,0,0,0,0
"3133",3133,"303300",4,1,0,1,2000
"3134",3134,"290700",4,1,1,1,42000
"3135",3135,"326100",4,1,1,1,0
"3136",3136,"313200",4,0,1,1,10000
"3137",3137,"325900",4,1,1,0,1200
"3138",3138,"4403340",4,0,0,0,600
"3139",3139,"343300",4,1,1,0,300
"3140",3140,"290800",4,1,1,1,8000
"3142",3142,"264900",4,1,0,1,12500
"3144",3144,"311400",4,0,0,0,0
"3145",3145,"258000",4,1,0,1,0
"3146",3146,"276300",4,1,1,0,6000
"3147",3147,"4403340",4,0,0,1,3678
"3148",3148,"337000",4,0,0,0,220
"3149",3149,"303300",4,0,0,1,10000
"3150",3150,"284600",4,1,0,0,7000
"3151",3151,"299000",4,0,0,0,0
"3152",3152,"292400",4,1,0,1,800
"3153",3153,"259800",4,0,0,0,1500
"3154",3154,"294300",4,1,0,1,10000
"3155",3155,"293600",4,0,0,1,1300
"3156",3156,"343400",4,1,0,1,5000
"3157",3157,"290700",4,1,1,1,0
"3158",3158,"277600",4,1,1,1,0
"3159",3159,"286800",4,1,1,0,0
"3160",3160,"4403060",4,0,0,0,6000
"3161",3161,"327300",4,1,1,1,1600
"3162",3162,"312500",4,0,0,0,1e+05
"3163",3163,"286100",4,0,1,0,300
"3164",3164,"279300",4,0,0,0,40000
"3165",3165,"258000",4,1,0,1,0
"3166",3166,"276200",4,0,0,0,50000
"3168",3168,"346100",4,1,1,1,5000
"3170",3170,"4403540",4,1,0,1,2000
"3171",3171,"286100",4,1,1,1,200
"3172",3172,"329700",4,0,0,0,11000
"3173",3173,"264400",4,1,1,1,10000
"3174",3174,"328600",4,0,0,1,4000
"3175",3175,"268700",4,1,1,1,300
"3176",3176,"283000",4,0,0,0,3000
"3177",3177,"329200",4,0,1,0,40000
"3178",3178,"292400",4,1,0,1,400
"3179",3179,"4401290",4,1,1,0,500
"3180",3180,"329200",4,0,1,1,5500
"3181",3181,"279300",4,0,0,0,19000
"3182",3182,"263700",4,1,1,1,2000
"3183",3183,"265200",4,1,1,1,300
"3186",3186,"314000",4,0,1,0,0
"3187",3187,"284600",4,0,0,1,14000
"3188",3188,"4403320",4,1,1,0,3000
"3189",3189,"312300",4,0,0,0,25000
"3190",3190,"4403320",4,1,1,1,8000
"3191",3191,"288700",4,0,0,0,400
"3192",3192,"290700",4,0,1,1,5000
"3193",3193,"328600",4,0,0,0,0
"3194",3194,"327700",4,1,1,1,1200
"3195",3195,"303300",4,1,0,0,20000
"3196",3196,"4403210",4,0,0,1,900
"3197",3197,"291700",4,1,1,1,1500
"3200",3200,"268700",4,1,1,1,300
"3201",3201,"285900",4,1,0,1,950
"3202",3202,"290600",4,0,0,1,4000
"3203",3203,"4403620",4,1,0,1,2500
"3204",3204,"343400",4,0,0,0,3000
"3205",3205,"259800",4,0,0,0,5000
"3206",3206,"329100",4,1,1,0,17000
"3207",3207,"285900",4,0,0,0,920
"3208",3208,"4403620",4,0,0,0,0
"3209",3209,"275600",4,0,0,0,5000
"3212",3212,"337000",4,0,0,0,300
"3213",3213,"278500",4,1,1,1,700
"3214",3214,"329900",4,1,1,1,0
"3216",3216,"291400",4,0,0,0,3200
"3217",3217,"291400",4,0,0,0,500
"3218",3218,"287400",4,0,0,1,0
"3219",3219,"289100",4,1,1,1,0
"3220",3220,"316000",4,1,1,1,0
"3221",3221,"327700",4,1,1,1,1200
"3223",3223,"271600",4,1,1,1,0
"3224",3224,"286800",4,1,1,1,650
"3225",3225,"327600",4,1,1,1,6000
"3227",3227,"290700",4,1,1,0,500
"3228",3228,"4403340",4,0,0,0,4000
"3229",3229,"286500",4,1,1,1,0
"3230",3230,"258900",4,0,0,0,1300
"3231",3231,"326000",4,1,1,1,0
"3232",3232,"259100",4,1,1,1,1300
"3233",3233,"327100",4,0,1,1,0
"3235",3235,"327100",4,1,1,1,0
"3236",3236,"4403010",4,0,0,0,0
"3237",3237,"326000",4,1,1,1,0
"3238",3238,"285900",4,1,0,1,4000
"3239",3239,"310200",4,1,1,1,0
"3240",3240,"287400",4,1,0,0,800
"3241",3241,"315900",4,0,1,1,600
"3242",3242,"286200",4,1,0,1,500
"3243",3243,"277800",4,1,1,1,0
"3244",3244,"328600",4,0,0,0,200
"3245",3245,"283000",4,1,0,0,800
"3246",3246,"330200",4,1,1,1,0
"3247",3247,"326000",4,1,1,0,1200
"3248",3248,"265500",4,0,0,0,2000
"3250",3250,"4403370",4,0,0,1,3000
"3251",3251,"4403060",4,0,0,0,420
"3252",3252,"299000",4,0,0,1,800
"3253",3253,"4403410",4,1,1,1,1000
"3254",3254,"286800",4,1,1,0,5000
"3255",3255,"347100",4,1,1,1,0
"3256",3256,"4403010",4,0,0,0,0
"3257",3257,"4403010",4,1,0,1,0
"3258",3258,"291700",4,1,1,0,0
"3259",3259,"287400",4,0,0,0,12700
"3260",3260,"290300",4,0,0,0,0
"3261",3261,"315400",4,1,1,1,1500
"3262",3262,"289700",4,0,1,0,1300
"3263",3263,"346300",4,1,0,0,2
"3264",3264,"4403010",4,0,0,0,500
"3266",3266,"326000",4,0,1,0,0
"3267",3267,"264400",4,1,1,1,8000
"3268",3268,"346300",4,0,0,0,2000
"3269",3269,"259700",4,0,1,0,0
"3270",3270,"259700",4,1,1,1,3000
"3271",3271,"271600",4,1,1,0,0
"3272",3272,"330200",4,1,1,1,0
"3273",3273,"291700",4,1,1,1,0
"3274",3274,"312300",4,1,0,1,5500
"3275",3275,"4401290",4,1,1,1,500
"3276",3276,"343400",4,1,0,1,2000
"3277",3277,"343400",4,0,0,0,4
"3278",3278,"286700",4,1,0,1,7000
"3279",3279,"259700",4,1,1,1,2000
"3280",3280,"347500",4,1,0,1,1500
"3281",3281,"4401310",4,0,0,0,0
"3282",3282,"286200",4,0,0,0,700
"3283",3283,"4403330",4,0,0,0,1100
"3284",3284,"268900",4,0,0,1,5000
"3285",3285,"292200",4,1,1,1,0
"3286",3286,"292200",4,0,1,0,0
"3287",3287,"301700",4,1,1,1,3000
"3288",3288,"343400",4,0,0,0,2
"3289",3289,"268700",4,1,1,0,300
"3290",3290,"258900",4,0,0,0,500
"3291",3291,"288700",4,0,0,0,5000
"3292",3292,"259800",4,0,0,0,32000
"3293",3293,"284500",4,1,1,1,500
"3294",3294,"289200",4,1,1,1,700
"3295",3295,"291800",4,0,0,0,0
"3296",3296,"313200",4,1,1,0,4000
"3297",3297,"285900",4,0,0,0,100
"3298",3298,"278500",4,0,1,0,6000
"3299",3299,"290300",4,0,0,1,0
"3300",3300,"286200",4,0,0,0,2000
"3301",3301,"346600",4,0,0,0,3000
"3302",3302,"290300",4,1,0,1,2000
"3303",3303,"307600",4,0,1,1,10000
"3304",3304,"286800",4,1,1,0,2000
"3305",3305,"330200",4,1,1,1,1200
"3306",3306,"286200",4,0,0,0,0
"3308",3308,"4403330",4,1,0,0,7000
"3309",3309,"289200",4,1,1,1,3000
"3310",3310,"318200",4,0,0,0,0
"3311",3311,"4403470",4,0,0,0,3000
"3313",3313,"4403110",4,0,1,0,2000
"3314",3314,"327500",4,0,0,1,500
"3315",3315,"4406120",4,1,0,1,3000
"3316",3316,"4403470",4,0,0,0,3000
"3317",3317,"287500",4,0,1,1,600
"3318",3318,"288600",4,1,1,1,13000
"3319",3319,"293600",4,0,0,0,1300
"3320",3320,"266700",4,1,0,1,2400
"3321",3321,"291800",4,0,0,1,0
"3322",3322,"287500",4,0,1,0,500
"3323",3323,"291800",4,1,0,1,0
"3324",3324,"265500",4,1,0,1,0
"3325",3325,"4403350",4,1,1,1,2300
"3326",3326,"287500",4,1,1,1,0
"3327",3327,"259300",4,0,0,0,0
"3328",3328,"4403540",4,0,0,1,2000
"3329",3329,"278500",4,0,1,1,6800
"3330",3330,"265600",4,1,0,0,15000
"3331",3331,"290500",4,0,0,0,4000
"3332",3332,"276300",4,1,1,0,6000
"3333",3333,"4403150",4,1,0,1,0
"3334",3334,"269000",4,0,0,1,11000
"3335",3335,"290500",4,0,0,1,600
"3336",3336,"4403330",4,0,0,0,1100
"3337",3337,"290500",4,1,0,1,1000
"3338",3338,"327600",4,0,1,0,1000
"3339",3339,"4403480",4,1,0,1,4250
"3340",3340,"4403480",4,0,0,0,2300
"3341",3341,"347100",4,1,1,1,0
"3342",3342,"259600",4,0,1,1,1000
"3343",3343,"328900",4,1,1,1,0
"3344",3344,"4403680",4,1,0,1,3600
"3345",3345,"276300",4,0,1,0,5021
"3346",3346,"327700",4,1,1,1,0
"3347",3347,"4403290",4,1,1,1,3000
"3349",3349,"265600",4,0,0,1,16000
"3350",3350,"290000",4,1,0,1,0
"3353",3353,"259700",4,1,1,1,0
"3354",3354,"287800",4,1,1,1,200
"3355",3355,"315400",4,1,1,1,600
"3356",3356,"329700",4,1,0,1,7000
"3357",3357,"292100",4,1,1,1,900
"3358",3358,"266700",4,0,0,1,2000
"3359",3359,"271600",4,1,1,1,65000
"3362",3362,"279300",4,0,0,1,1000
"3363",3363,"329100",4,1,1,1,0
"3364",3364,"327600",4,1,1,1,1500
"3365",3365,"329300",4,1,0,0,6500
"3366",3366,"259100",4,1,1,0,0
"3367",3367,"337000",4,0,0,0,1000
"3368",3368,"258000",4,0,0,0,0
"3369",3369,"287100",4,1,1,1,600
"3370",3370,"318200",4,0,0,0,0
"3371",3371,"4403410",4,0,1,0,0
"3372",3372,"289600",4,0,0,0,0
"3373",3373,"290500",4,1,0,1,800
"3374",3374,"288700",4,0,0,0,0
"3375",3375,"283000",4,0,0,1,7000
"3376",3376,"259800",4,0,0,0,800
"3377",3377,"307800",4,1,1,1,1000
"3379",3379,"299000",4,1,0,1,500
"3380",3380,"4403150",4,0,0,0,12000
"3381",3381,"346400",4,1,1,1,4
"3382",3382,"307600",4,1,1,1,3500
"3383",3383,"291700",4,1,1,1,5100
"3384",3384,"263700",4,1,1,1,0
"3385",3385,"329900",4,1,1,1,4000
"3386",3386,"326100",4,0,1,0,7000
"3387",3387,"290300",4,1,0,0,1300
"3388",3388,"271600",4,0,1,0,0
"3389",3389,"316000",4,1,1,1,0
"3390",3390,"303500",4,0,0,1,0
"3391",3391,"268700",4,1,1,1,300
"3392",3392,"4403350",4,1,1,1,20
"3393",3393,"297300",4,1,1,0,0
"3394",3394,"4403620",4,0,0,0,2500
"3395",3395,"288800",4,1,1,0,2500
"3396",3396,"285800",4,0,0,1,0
"3397",3397,"271600",4,1,1,1,0
"3398",3398,"312200",4,0,0,0,2000
"3399",3399,"287800",4,0,1,0,26000
"3400",3400,"278600",4,1,1,1,2000
"3401",3401,"4403330",4,0,0,0,1000
"3402",3402,"318200",4,0,0,0,0
"3403",3403,"326200",4,0,0,1,3000
"3404",3404,"292400",4,0,0,0,0
"3405",3405,"294300",4,0,0,1,5000
"3406",3406,"4403010",4,1,0,1,500
"3407",3407,"4403250",4,0,1,1,1000
"3408",3408,"286200",4,0,0,0,500
"3409",3409,"292300",4,1,0,1,0
"3410",3410,"346400",4,1,1,1,6000
"3411",3411,"4403340",4,0,0,0,1012
"3412",3412,"294300",4,0,0,1,5000
"3413",3413,"326200",4,1,0,0,5700
"3414",3414,"290700",4,0,1,0,2500
"3415",3415,"287500",4,1,1,1,2500
"3416",3416,"346600",4,0,0,0,4002
"3417",3417,"286800",4,0,1,1,5000
"3418",3418,"4403600",4,1,0,0,5500
"3419",3419,"316000",4,0,1,0,0
"3420",3420,"4403110",4,1,1,1,0
"3421",3421,"283000",4,1,0,1,3000
"3422",3422,"291700",4,0,1,1,0
"3423",3423,"275100",4,1,1,1,300
"3424",3424,"329100",4,0,1,0,6000
"3425",3425,"292100",4,1,1,1,900
"3426",3426,"4403600",4,0,0,0,2000
"3427",3427,"286800",4,1,1,0,4000
"3428",3428,"330200",4,0,1,0,0
"3429",3429,"275100",4,1,1,0,0
"3430",3430,"290000",4,0,0,0,0
"3431",3431,"311600",4,0,0,0,6000
"3432",3432,"311600",4,1,0,1,2000
"3433",3433,"311600",4,1,0,0,6000
"3434",3434,"311600",4,0,0,0,4000
"3435",3435,"287500",4,1,1,1,3000
"3436",3436,"311600",4,0,0,1,4000
"3437",3437,"329900",4,1,1,1,5200
"3438",3438,"275100",4,0,1,0,700
"3439",3439,"259800",4,1,0,1,500
"3440",3440,"328600",4,1,0,0,0
"3441",3441,"4401290",4,1,1,1,2000
"3442",3442,"286400",4,1,1,1,1300
"3443",3443,"337000",4,1,0,1,100
"3444",3444,"329900",4,1,1,1,8000
"3445",3445,"290300",4,0,0,0,300
"3447",3447,"259700",4,1,1,1,2000
"3448",3448,"4403150",4,0,0,0,0
"3449",3449,"4403150",4,0,0,0,0
"3450",3450,"315400",4,1,1,1,12000
"3451",3451,"4403150",4,1,0,0,11000
"3452",3452,"4403150",4,0,0,0,14000
"3453",3453,"4403370",4,0,0,1,700
"3455",3455,"318200",4,0,0,0,0
"3456",3456,"4403030",4,1,0,1,11023
"3457",3457,"343400",4,1,0,0,2
"3458",3458,"286800",4,0,1,1,3000
"3459",3459,"275600",4,0,0,0,700
"3460",3460,"4403030",4,1,0,0,988
"3461",3461,"288800",4,1,1,1,1200
"3462",3462,"306500",4,1,1,0,700
"3464",3464,"4401080",4,1,1,1,400
"3465",3465,"287100",4,0,1,0,600
"3466",3466,"326000",4,0,1,0,0
"3467",3467,"258900",4,1,0,1,700
"3468",3468,"258900",4,0,0,0,5000
"3469",3469,"327300",4,1,1,1,6000
"3470",3470,"271600",4,1,1,1,0
"3471",3471,"4401080",4,1,1,1,300
"3472",3472,"328400",4,0,0,1,0
"3473",3473,"289300",4,1,1,0,13000
"3474",3474,"287400",4,0,0,0,17000
"3475",3475,"4403330",4,0,0,0,4000
"3476",3476,"289400",4,1,1,1,0
"3478",3478,"326000",4,1,1,1,1200
"3479",3479,"275000",4,0,0,1,4500
"3482",3482,"285900",4,1,0,1,4000
"3483",3483,"346200",4,1,0,1,620
"3484",3484,"275600",4,1,0,1,65000
"3485",3485,"259100",4,0,1,0,600
"3486",3486,"284600",4,1,0,0,7000
"3487",3487,"326100",4,1,1,1,8000
"3488",3488,"259600",4,1,1,1,6000
"3489",3489,"326200",4,1,0,1,8000
"3491",3491,"291800",4,0,0,0,1000
"3492",3492,"285900",4,1,0,1,3500
"3493",3493,"291700",4,1,1,1,4500
"3494",3494,"288500",4,1,0,1,6000
"3495",3495,"259300",4,0,0,0,500
"3496",3496,"290300",4,1,0,1,2000
"3497",3497,"310100",4,0,0,0,600
"3498",3498,"327700",4,1,1,1,0
"3499",3499,"286000",4,1,1,1,5000
"3500",3500,"292400",4,1,0,1,0
"3501",3501,"292400",4,1,0,1,300
"3502",3502,"279300",4,0,0,1,6500
"3503",3503,"284400",4,0,0,0,1200
"3504",3504,"287200",4,1,1,0,3000
"3505",3505,"326200",4,1,0,1,9000
"3506",3506,"288700",4,0,0,0,900
"3507",3507,"287200",4,1,1,1,4500
"3508",3508,"287200",4,0,1,1,900
"3509",3509,"347500",4,0,0,0,1500
"3510",3510,"276300",4,1,1,1,5000
"3511",3511,"346100",4,1,1,1,694
"3512",3512,"278500",4,1,1,1,400
"3513",3513,"287200",4,1,1,1,1400
"3514",3514,"264400",4,0,1,0,7000
"3516",3516,"264400",4,0,1,0,6000
"3517",3517,"343300",4,0,1,0,1200
"3518",3518,"287100",4,0,1,0,900
"3519",3519,"326100",4,1,1,1,3000
"3520",3520,"4403410",4,1,1,1,5500
"3521",3521,"4403330",4,0,0,0,4000
"3522",3522,"4403340",4,0,0,0,1551
"3523",3523,"329900",4,0,1,0,22000
"3524",3524,"4403320",4,0,1,0,3000
"3525",3525,"278500",4,0,1,1,2800
"3526",3526,"283100",4,1,1,1,1000
"3527",3527,"259800",4,0,0,0,1050
"3528",3528,"283100",4,1,1,0,300
"3529",3529,"326000",4,1,1,1,1200
"3531",3531,"292400",4,0,0,0,0
"3532",3532,"285900",4,0,0,1,4000
"3533",3533,"313200",4,1,1,1,4000
"3535",3535,"326000",4,1,1,1,0
"3536",3536,"266700",4,0,0,0,0
"3538",3538,"346600",4,0,0,0,3000
"3542",3542,"265600",4,0,0,0,4800
"3543",3543,"287200",4,1,1,1,500
"3545",3545,"328700",4,0,1,1,8000
"3546",3546,"282900",4,1,1,1,3000
"3547",3547,"278500",4,1,1,1,10100
"3548",3548,"290600",4,1,0,1,4000
"3549",3549,"269100",4,0,0,0,500
"3551",3551,"269100",4,0,0,0,0
"3552",3552,"278500",4,1,1,1,1000
"3553",3553,"289300",4,1,1,1,9000
"3554",3554,"327300",4,1,1,1,0
"3555",3555,"292300",4,0,0,0,0
"3556",3556,"315900",4,1,1,1,700
"3557",3557,"287300",4,0,0,1,11000
"3559",3559,"326100",4,1,1,1,8000
"3560",3560,"4403690",4,1,1,1,700
"3562",3562,"327300",4,0,1,1,5000
"3563",3563,"285700",4,1,0,1,3000
"3564",3564,"4403690",4,1,1,0,5500
"3565",3565,"287300",4,1,0,1,0
"3566",3566,"310200",4,1,1,1,1500
"3568",3568,"277800",4,0,1,0,500
"3569",3569,"330200",4,1,1,1,1500
"3570",3570,"4403330",4,1,0,1,4000
"3571",3571,"305900",4,0,0,1,1000
"3572",3572,"326100",4,1,1,1,3000
"3573",3573,"4403240",4,0,0,0,1000
"3574",3574,"299000",4,0,0,0,100
"3575",3575,"4403210",4,0,0,1,1500
"3576",3576,"293600",4,0,0,1,150
"3578",3578,"290800",4,0,1,0,10000
"3579",3579,"288800",4,1,1,1,1500
"3580",3580,"4403240",4,0,0,1,1000
"3581",3581,"288800",4,1,1,1,1200
"3582",3582,"299000",4,1,0,0,800
"3583",3583,"288800",4,1,1,1,1300
"3584",3584,"288800",4,1,1,1,200
"3585",3585,"288800",4,1,1,1,500
"3586",3586,"288800",4,0,1,0,0
"3587",3587,"290700",4,1,1,1,700
"3588",3588,"271600",4,1,1,0,20000
"3589",3589,"273700",4,0,0,0,300
"3590",3590,"4403330",4,0,0,0,2000
"3591",3591,"290200",4,1,0,1,5000
"3592",3592,"288800",4,1,1,1,700
"3593",3593,"4405000",4,1,1,1,10000
"3594",3594,"4405000",4,1,1,0,10000
"3595",3595,"306600",4,0,0,0,0
"3596",3596,"292100",4,1,1,1,900
"3597",3597,"259800",4,0,0,0,5000
"3598",3598,"4403340",4,0,0,1,2000
